394_NGR_c24630	activation	394_NGR_c18610	0.19200003
883_DvMF_2924	reaction	883_DvMF_0096	0.842
883_DvMF_0104	reaction	883_DvMF_2252	0.09399998
883_DvMF_0970	reaction	883_DvMF_2931	0.416
883_DvMF_0970	reaction	883_DvMF_2964	0.09399998
883_DvMF_0104	reaction	883_DvMF_2125	0.09399998
883_DvMF_1434	reaction	883_DvMF_0789	0.09399998
883_DvMF_1451	reaction	883_DvMF_0969	0.842
882_DVU0479	reaction	882_DVU1044	0.16199994
883_DvMF_0970	reaction	883_DvMF_1447	0.35800004
883_DvMF_1451	reaction	883_DvMF_2964	0.09399998
883_DvMF_1451	reaction	883_DvMF_1737	0.09399998
883_DvMF_1453	reaction	883_DvMF_2964	0.09399998
883_DvMF_0171	reaction	883_DvMF_2078	0.09399998
883_DvMF_0103	reaction	883_DvMF_1447	0.35299993
883_DvMF_0098	reaction	883_DvMF_2252	0.09399998
883_DvMF_0171	reaction	883_DvMF_2125	0.09399998
883_DvMF_0171	reaction	883_DvMF_2252	0.09399998
883_DvMF_1451	reaction	883_DvMF_0709	0.09399998
883_DvMF_0104	reaction	883_DvMF_1452	0.842
883_DvMF_0970	reaction	883_DvMF_1737	0.09399998
883_DvMF_0103	reaction	883_DvMF_1760	0.09399998
883_DvMF_2294	reaction	883_DvMF_1456	0.9089999
883_DvMF_1454	reaction	883_DvMF_2931	0.43499994
883_DvMF_1453	reaction	883_DvMF_1760	0.09399998
883_DvMF_1454	reaction	883_DvMF_1447	0.55200005
883_DvMF_2294	reaction	883_DvMF_2931	0.09399998
883_DvMF_2294	reaction	883_DvMF_2964	0.09399998
883_DvMF_1451	reaction	883_DvMF_1447	0.33500004
883_DvMF_1434	reaction	883_DvMF_2082	0.674
883_DvMF_1434	reaction	883_DvMF_1456	0.09399998
883_DvMF_1451	reaction	883_DvMF_2931	0.47300005
883_DvMF_1454	reaction	883_DvMF_0969	0.8410001
883_DvMF_1434	reaction	883_DvMF_0105	0.09399998
883_DvMF_1434	reaction	883_DvMF_2964	0.085999966
883_DvMF_2294	reaction	883_DvMF_0503	0.09399998
883_DvMF_0092	reaction	883_DvMF_0503	0.46800005
883_DvMF_0091	reaction	883_DvMF_1737	0.09399998
883_DvMF_0092	reaction	883_DvMF_0709	0.09200001
883_DvMF_0092	reaction	883_DvMF_0969	0.73399997
883_DvMF_0090	reaction	883_DvMF_2125	0.09399998
883_DvMF_0090	reaction	883_DvMF_2252	0.09399998
883_DvMF_0091	reaction	883_DvMF_2964	0.09399998
883_DvMF_0092	reaction	883_DvMF_1737	0.09200001
883_DvMF_2509	reaction	883_DvMF_1452	0.638
883_DvMF_0102	reaction	883_DvMF_0709	0.09399998
883_DvMF_2509	reaction	883_DvMF_2058	0.09399998
883_DvMF_2313	reaction	883_DvMF_2058	0.03400004
883_DvMF_2313	reaction	883_DvMF_2078	0.09399998
883_DvMF_0090	reaction	883_DvMF_1452	0.842
883_DvMF_0091	reaction	883_DvMF_0709	0.09399998
883_DvMF_0095	reaction	883_DvMF_0709	0.09399998
883_DvMF_2509	reaction	883_DvMF_2125	0.09399998
883_DvMF_0092	reaction	883_DvMF_2931	0.46800005
883_DvMF_0092	reaction	883_DvMF_2964	0.09399998
883_DvMF_0093	reaction	883_DvMF_0709	0.09399998
883_DvMF_0102	reaction	883_DvMF_1737	0.09399998
883_DvMF_0092	reaction	883_DvMF_1447	0.35800004
883_DvMF_0093	reaction	883_DvMF_0969	0.842
882_DVU1037	reaction	882_DVU0945	0.1500001
882_DVU1423	reaction	882_DVU0449	0.1500001
882_DVU1423	reaction	882_DVU0945	0.1500001
883_DvMF_0970	reaction	883_DvMF_0096	0.842
883_DvMF_0970	reaction	883_DvMF_0195	0.09399998
883_DvMF_0970	reaction	883_DvMF_0085	0.842
883_DvMF_1454	reaction	883_DvMF_0082	0.8410001
883_DvMF_0098	reaction	883_DvMF_1760	0.09399998
883_DvMF_0171	reaction	883_DvMF_0566	0.09399998
883_DvMF_1451	reaction	883_DvMF_0096	0.842
883_DvMF_1451	reaction	883_DvMF_0195	0.09399998
883_DvMF_1451	reaction	883_DvMF_0085	0.842
883_DvMF_0171	reaction	883_DvMF_3057	0.09399998
883_DvMF_0970	reaction	883_DvMF_0050	0.09399998
883_DvMF_1453	reaction	883_DvMF_0195	0.09399998
883_DvMF_1453	reaction	883_DvMF_0085	0.842
883_DvMF_1453	reaction	883_DvMF_0096	0.842
883_DvMF_0569	reaction	883_DvMF_2835	0.29900002
883_DvMF_1434	reaction	883_DvMF_1713	0.674
883_DvMF_0094	reaction	883_DvMF_3057	0.09399998
883_DvMF_0094	reaction	883_DvMF_1760	0.09399998
882_DVU1423	reaction	882_DVU1884	0.1500001
883_DvMF_1454	reaction	883_DvMF_0077	0.43499994
883_DvMF_1454	reaction	883_DvMF_0096	0.64400005
883_DvMF_2294	reaction	883_DvMF_2835	0.09399998
883_DvMF_2294	reaction	883_DvMF_0195	0.09399998
883_DvMF_0104	reaction	883_DvMF_1760	0.09399998
883_DvMF_1451	reaction	883_DvMF_0050	0.09399998
883_DvMF_0104	reaction	883_DvMF_3057	0.09399998
883_DvMF_1451	reaction	883_DvMF_0077	0.47300005
883_DvMF_1434	reaction	883_DvMF_0050	0.085999966
883_DvMF_1434	reaction	883_DvMF_1455	0.09399998
883_DvMF_0098	reaction	883_DvMF_1737	0.09399998
883_DvMF_0091	reaction	883_DvMF_3057	0.09399998
883_DvMF_0091	reaction	883_DvMF_1760	0.09399998
883_DvMF_0094	reaction	883_DvMF_2964	0.09399998
883_DvMF_0098	reaction	883_DvMF_2964	0.09399998
883_DvMF_0171	reaction	883_DvMF_1456	0.102
883_DvMF_0098	reaction	883_DvMF_2931	0.454
883_DvMF_0104	reaction	883_DvMF_0709	0.09399998
883_DvMF_0103	reaction	883_DvMF_0082	0.842
883_DvMF_0092	reaction	883_DvMF_3057	0.09399998
883_DvMF_0095	reaction	883_DvMF_1737	0.09399998
883_DvMF_0094	reaction	883_DvMF_1737	0.09399998
883_DvMF_0098	reaction	883_DvMF_0969	0.842
883_DvMF_0095	reaction	883_DvMF_2964	0.09399998
883_DvMF_0098	reaction	883_DvMF_0709	0.09399998
883_DvMF_0970	reaction	883_DvMF_0082	0.842
883_DvMF_0103	reaction	883_DvMF_0077	0.487
883_DvMF_0103	reaction	883_DvMF_0050	0.09399998
883_DvMF_1451	reaction	883_DvMF_0082	0.842
883_DvMF_0095	reaction	883_DvMF_3057	0.286
883_DvMF_0103	reaction	883_DvMF_0195	0.09399998
883_DvMF_0103	reaction	883_DvMF_0085	0.842
883_DvMF_0098	reaction	883_DvMF_1447	0.334
883_DvMF_0171	reaction	883_DvMF_2931	0.09399998
883_DvMF_0171	reaction	883_DvMF_2964	0.09399998
883_DvMF_0104	reaction	883_DvMF_1737	0.09399998
883_DvMF_0093	reaction	883_DvMF_3057	0.09399998
883_DvMF_0171	reaction	883_DvMF_0105	0.09399998
883_DvMF_0093	reaction	883_DvMF_1760	0.09399998
883_DvMF_0084	reaction	883_DvMF_0195	0.09399998
883_DvMF_0084	reaction	883_DvMF_0085	0.842
883_DvMF_0084	reaction	883_DvMF_0096	0.842
883_DvMF_0084	reaction	883_DvMF_0050	0.09399998
883_DvMF_0079	reaction	883_DvMF_3057	0.09399998
883_DvMF_0084	reaction	883_DvMF_0077	0.49199998
883_DvMF_0075	reaction	883_DvMF_1760	0.09399998
883_DvMF_0086	reaction	883_DvMF_0085	0.842
883_DvMF_0083	reaction	883_DvMF_0050	0.09399998
883_DvMF_0076	reaction	883_DvMF_3057	0.09399998
883_DvMF_0083	reaction	883_DvMF_0195	0.09399998
883_DvMF_0083	reaction	883_DvMF_0085	0.842
883_DvMF_0078	reaction	883_DvMF_1760	0.09399998
883_DvMF_0084	reaction	883_DvMF_2931	0.49199998
883_DvMF_0084	reaction	883_DvMF_2964	0.09399998
883_DvMF_0087	reaction	883_DvMF_1737	0.09399998
394_NGR_c12070	reaction	394_NGR_c15310	0.075999975
883_DvMF_0078	reaction	883_DvMF_2252	0.09399998
883_DvMF_0084	reaction	883_DvMF_1447	0.334
883_DvMF_0087	reaction	883_DvMF_2964	0.09399998
882_DVU1958	reaction	882_DVU1423	0.1500001
883_DvMF_0079	reaction	883_DvMF_2058	0.09399998
883_DvMF_0080	reaction	883_DvMF_1447	0.35299993
883_DvMF_0086	reaction	883_DvMF_2931	0.49399996
883_DvMF_0086	reaction	883_DvMF_2964	0.09399998
883_DvMF_0083	reaction	883_DvMF_1737	0.09399998
883_DvMF_0079	reaction	883_DvMF_1452	0.842
883_DvMF_0084	reaction	883_DvMF_0709	0.09200001
883_DvMF_0084	reaction	883_DvMF_1737	0.09200001
883_DvMF_0087	reaction	883_DvMF_0709	0.09399998
883_DvMF_0086	reaction	883_DvMF_1447	0.232
394_NGR_c12070	reaction	394_NGR_c24030	0.075999975
883_DvMF_0079	reaction	883_DvMF_2125	0.09399998
883_DvMF_0079	reaction	883_DvMF_2252	0.09399998
883_DvMF_0086	reaction	883_DvMF_3057	0.09399998
883_DvMF_0086	reaction	883_DvMF_1760	0.09399998
883_DvMF_0083	reaction	883_DvMF_3057	0.09399998
883_DvMF_0080	reaction	883_DvMF_1760	0.09399998
883_DvMF_0080	reaction	883_DvMF_3057	0.09399998
882_DVU3221	reaction	882_DVU1037	0.1500001
883_DvMF_0089	reaction	883_DvMF_2058	0.09399998
883_DvMF_2924	reaction	883_DvMF_2125	0.09399998
883_DvMF_0089	reaction	883_DvMF_2125	0.09399998
883_DvMF_0088	reaction	883_DvMF_2058	0.09399998
883_DvMF_0075	reaction	883_DvMF_2125	0.09399998
883_DvMF_0086	reaction	883_DvMF_0709	0.09200001
883_DvMF_0086	reaction	883_DvMF_0503	0.49399996
883_DvMF_0080	reaction	883_DvMF_2931	0.4690001
883_DvMF_0080	reaction	883_DvMF_2964	0.09399998
883_DvMF_0083	reaction	883_DvMF_0709	0.09399998
883_DvMF_0076	reaction	883_DvMF_1452	0.842
883_DvMF_0076	reaction	883_DvMF_2058	0.09399998
883_DvMF_0083	reaction	883_DvMF_0969	0.842
883_DvMF_0088	reaction	883_DvMF_2125	0.09399998
883_DvMF_0088	reaction	883_DvMF_2252	0.09399998
883_DvMF_0080	reaction	883_DvMF_0503	0.4690001
883_DvMF_0081	reaction	883_DvMF_1452	0.842
883_DvMF_0080	reaction	883_DvMF_0709	0.09399998
883_DvMF_0081	reaction	883_DvMF_2125	0.23000002
883_DvMF_0081	reaction	883_DvMF_2252	0.23000002
883_DvMF_0080	reaction	883_DvMF_0969	0.842
883_DvMF_0081	reaction	883_DvMF_2058	0.09399998
883_DvMF_0103	reaction	883_DvMF_1452	0.73399997
883_DvMF_0103	reaction	883_DvMF_2058	0.09399998
394_NGR_c35150	reaction	394_NGR_c16060	0.56200004
883_DvMF_0970	reaction	883_DvMF_2058	0.09399998
883_DvMF_0970	reaction	883_DvMF_2125	0.09399998
883_DvMF_0970	reaction	883_DvMF_2252	0.09399998
883_DvMF_1451	reaction	883_DvMF_1452	0.842
883_DvMF_0103	reaction	883_DvMF_2125	0.09399998
883_DvMF_0103	reaction	883_DvMF_2252	0.09399998
883_DvMF_1453	reaction	883_DvMF_2125	0.09399998
883_DvMF_1453	reaction	883_DvMF_2252	0.09399998
883_DvMF_0075	reaction	883_DvMF_0077	0.48399997
883_DvMF_0076	reaction	883_DvMF_0195	0.09399998
883_DvMF_0076	reaction	883_DvMF_0077	0.472
883_DvMF_0076	reaction	883_DvMF_0085	0.842
883_DvMF_0076	reaction	883_DvMF_0096	0.842
883_DvMF_0081	reaction	883_DvMF_0096	0.842
883_DvMF_0081	reaction	883_DvMF_0085	0.842
883_DvMF_0088	reaction	883_DvMF_0050	0.09399998
883_DvMF_0079	reaction	883_DvMF_0082	0.842
883_DvMF_0075	reaction	883_DvMF_0195	0.09399998
883_DvMF_0075	reaction	883_DvMF_0085	0.842
883_DvMF_0078	reaction	883_DvMF_0050	0.09399998
883_DvMF_0079	reaction	883_DvMF_0077	0.44000006
883_DvMF_0079	reaction	883_DvMF_0096	0.842
883_DvMF_0079	reaction	883_DvMF_0195	0.09399998
883_DvMF_0079	reaction	883_DvMF_0085	0.842
883_DvMF_0079	reaction	883_DvMF_0050	0.09399998
883_DvMF_0078	reaction	883_DvMF_0096	0.842
883_DvMF_0078	reaction	883_DvMF_0085	0.842
883_DvMF_0079	reaction	883_DvMF_0969	0.842
882_DVU1037	reaction	882_DVU1958	0.1500001
882_DVU1037	reaction	882_DVU3221	0.1500001
883_DvMF_0075	reaction	883_DvMF_2931	0.48399997
883_DvMF_0076	reaction	883_DvMF_1737	0.09399998
883_DvMF_0079	reaction	883_DvMF_0709	0.09399998
883_DvMF_0078	reaction	883_DvMF_0503	0.46000004
883_DvMF_0079	reaction	883_DvMF_1737	0.09399998
883_DvMF_0078	reaction	883_DvMF_0969	0.842
883_DvMF_0075	reaction	883_DvMF_1447	0.35800004
883_DvMF_0076	reaction	883_DvMF_2931	0.472
883_DvMF_0076	reaction	883_DvMF_2964	0.09399998
883_DvMF_0078	reaction	883_DvMF_0709	0.09399998
883_DvMF_0081	reaction	883_DvMF_2964	0.09399998
883_DvMF_0075	reaction	883_DvMF_0503	0.48399997
883_DvMF_0081	reaction	883_DvMF_1737	0.09399998
883_DvMF_0075	reaction	883_DvMF_0709	0.09399998
883_DvMF_0075	reaction	883_DvMF_0969	0.842
883_DvMF_0076	reaction	883_DvMF_0503	0.472
883_DvMF_0075	reaction	883_DvMF_1737	0.09399998
883_DvMF_0076	reaction	883_DvMF_0709	0.09399998
883_DvMF_0076	reaction	883_DvMF_0969	0.842
883_DvMF_0088	reaction	883_DvMF_1760	0.09399998
883_DvMF_0080	reaction	883_DvMF_0195	0.09399998
883_DvMF_0080	reaction	883_DvMF_0085	0.842
883_DvMF_0080	reaction	883_DvMF_0096	0.842
883_DvMF_0084	reaction	883_DvMF_0082	0.842
883_DvMF_0087	reaction	883_DvMF_0082	0.842
883_DvMF_0081	reaction	883_DvMF_3057	0.23000002
883_DvMF_0081	reaction	883_DvMF_1760	0.09399998
883_DvMF_0080	reaction	883_DvMF_0050	0.09399998
883_DvMF_0086	reaction	883_DvMF_0096	0.842
883_DvMF_2924	reaction	883_DvMF_3057	0.09399998
883_DvMF_0076	reaction	883_DvMF_1447	0.35800004
883_DvMF_0079	reaction	883_DvMF_2964	0.09399998
883_DvMF_0078	reaction	883_DvMF_2931	0.46000004
883_DvMF_0089	reaction	883_DvMF_1760	0.09399998
883_DvMF_0083	reaction	883_DvMF_0082	0.842
883_DvMF_0089	reaction	883_DvMF_3057	0.09399998
394_NGR_c12070	reaction	394_NGR_c11950	0.796
394_NGR_c12070	reaction	394_NGR_c11970	0.796
883_DvMF_2924	reaction	883_DvMF_0969	0.842
883_DvMF_2294	reaction	883_DvMF_2078	0.09399998
883_DvMF_2294	reaction	883_DvMF_1083	0.018000007
883_DvMF_2294	reaction	883_DvMF_2735	0.018000007
883_DvMF_2924	reaction	883_DvMF_0503	0.459
883_DvMF_2924	reaction	883_DvMF_0709	0.09399998
883_DvMF_1451	reaction	883_DvMF_2125	0.09399998
883_DvMF_1451	reaction	883_DvMF_2252	0.09399998
883_DvMF_1451	reaction	883_DvMF_2058	0.09399998
394_NGR_c12070	reaction	394_NGR_c12120	0.796
394_NGR_c12070	reaction	394_NGR_c12050	0.796
883_DvMF_1434	reaction	883_DvMF_2078	0.09399998
883_DvMF_1434	reaction	883_DvMF_2058	0.03400004
883_DvMF_2924	reaction	883_DvMF_1447	0.47600007
394_NGR_c10220	reaction	394_NGR_c11940	0.796
883_DvMF_0081	reaction	883_DvMF_0709	0.09399998
883_DvMF_0088	reaction	883_DvMF_1737	0.09399998
883_DvMF_0088	reaction	883_DvMF_2964	0.09399998
883_DvMF_0081	reaction	883_DvMF_0969	0.842
883_DvMF_2924	reaction	883_DvMF_1737	0.09399998
883_DvMF_0089	reaction	883_DvMF_0709	0.09399998
883_DvMF_2294	reaction	883_DvMF_2422	0.018000007
883_DvMF_2294	reaction	883_DvMF_2252	0.09399998
883_DvMF_2924	reaction	883_DvMF_2931	0.459
883_DvMF_2924	reaction	883_DvMF_2964	0.09399998
883_DvMF_0089	reaction	883_DvMF_1737	0.09399998
883_DvMF_0088	reaction	883_DvMF_0709	0.09399998
882_DVU0479	reaction	882_DVU2774	0.16199994
882_DVU0479	reaction	882_DVU1850	0.15999997
882_DVU0479	reaction	882_DVU0478	0.33599997
882_DVU2537	reaction	882_DVU0956	0.58000004
882_DVU2537	reaction	882_DVU0957	0.57799995
882_DVU0957	reaction	882_DVU1861	0.798
882_DVU0956	reaction	882_DVU1861	0.72800004
882_DVU0839	reaction	882_DVU1861	0.22399998
882_DVU2537	reaction	882_DVU1327	0.6960001
882_DVU2537	reaction	882_DVU2519	0.57799995
882_DVU2537	reaction	882_DVU1320	0.57799995
882_DVU2537	reaction	882_DVU1302	0.57799995
882_DVU2537	reaction	882_DVU1298	0.57799995
882_DVU2537	reaction	882_DVU0508	0.57799995
882_DVU2537	reaction	882_DVU0874	0.57799995
883_DvMF_2313	reaction	883_DvMF_0789	0.09399998
883_DvMF_2313	reaction	883_DvMF_1456	0.09399998
883_DvMF_0090	reaction	883_DvMF_0709	0.09200001
883_DvMF_0090	reaction	883_DvMF_0503	0.49399996
883_DvMF_2509	reaction	883_DvMF_1737	0.09399998
883_DvMF_0090	reaction	883_DvMF_1447	0.22099996
883_DvMF_2509	reaction	883_DvMF_2931	0.09399998
883_DvMF_2509	reaction	883_DvMF_2964	0.09399998
883_DvMF_0091	reaction	883_DvMF_0082	0.842
883_DvMF_2313	reaction	883_DvMF_2964	0.085999966
883_DvMF_2509	reaction	883_DvMF_0503	0.09399998
883_DvMF_2313	reaction	883_DvMF_0105	0.09399998
883_DvMF_0090	reaction	883_DvMF_2931	0.49399996
883_DvMF_0090	reaction	883_DvMF_2964	0.09399998
882_DVU1037	reaction	882_DVU0283	0.51
882_DVU1423	reaction	882_DVU0283	0.51
883_DvMF_0094	reaction	883_DvMF_0096	0.842
883_DvMF_0094	reaction	883_DvMF_0195	0.09399998
883_DvMF_0094	reaction	883_DvMF_0085	0.842
883_DvMF_0171	reaction	883_DvMF_2835	0.09399998
883_DvMF_0098	reaction	883_DvMF_0096	0.842
883_DvMF_0098	reaction	883_DvMF_0195	0.09399998
883_DvMF_0098	reaction	883_DvMF_0085	0.842
883_DvMF_0095	reaction	883_DvMF_0050	0.09399998
883_DvMF_0095	reaction	883_DvMF_0085	0.842
883_DvMF_0095	reaction	883_DvMF_0096	0.842
882_DVU2535	reaction	882_DVU0835	0.84599996
882_DVU2535	reaction	882_DVU2927	0.84599996
883_DvMF_0104	reaction	883_DvMF_0050	0.09399998
882_DVU1037	reaction	882_DVU2587	0.1500001
883_DvMF_0098	reaction	883_DvMF_0077	0.454
883_DvMF_0098	reaction	883_DvMF_0050	0.09399998
882_DVU1423	reaction	882_DVU0258	0.1500001
882_DVU2535	reaction	882_DVU2921	0.84299994
883_DvMF_0171	reaction	883_DvMF_0195	0.09399998
883_DvMF_0104	reaction	883_DvMF_0195	0.09399998
883_DvMF_0104	reaction	883_DvMF_0085	0.842
883_DvMF_0171	reaction	883_DvMF_0050	0.09399998
882_DVU2535	reaction	882_DVU0928	0.84599996
882_DVU2535	reaction	882_DVU0870	0.19200003
883_DvMF_0171	reaction	883_DvMF_0077	0.09399998
882_DVU2535	reaction	882_DVU1325	0.84299994
883_DvMF_0171	reaction	883_DvMF_1455	0.09399998
883_DvMF_2313	reaction	883_DvMF_1760	0.03400004
883_DvMF_0093	reaction	883_DvMF_0082	0.842
883_DvMF_2313	reaction	883_DvMF_0566	0.09399998
883_DvMF_0091	reaction	883_DvMF_0195	0.09399998
883_DvMF_0091	reaction	883_DvMF_0085	0.842
883_DvMF_0092	reaction	883_DvMF_0082	0.842
883_DvMF_0102	reaction	883_DvMF_0082	0.842
883_DvMF_0093	reaction	883_DvMF_0195	0.09399998
883_DvMF_0093	reaction	883_DvMF_0085	0.842
883_DvMF_2509	reaction	883_DvMF_1760	0.09399998
883_DvMF_0102	reaction	883_DvMF_0050	0.09399998
883_DvMF_0094	reaction	883_DvMF_0082	0.842
883_DvMF_0093	reaction	883_DvMF_0050	0.09399998
883_DvMF_0090	reaction	883_DvMF_3057	0.09399998
883_DvMF_0092	reaction	883_DvMF_0195	0.09399998
883_DvMF_0092	reaction	883_DvMF_0096	0.842
883_DvMF_0102	reaction	883_DvMF_0096	0.842
883_DvMF_0095	reaction	883_DvMF_0082	0.842
883_DvMF_0092	reaction	883_DvMF_0077	0.46800005
882_DVU0957	reaction	882_DVU2921	0.44799995
882_DVU0957	reaction	882_DVU0870	0.16199994
882_DVU1423	reaction	882_DVU1839	0.17299998
882_DVU1037	reaction	882_DVU1586	0.17299998
883_DvMF_2509	reaction	883_DvMF_0082	0.73800004
883_DvMF_2313	reaction	883_DvMF_0195	0.085999966
882_DVU0956	reaction	882_DVU0928	0.42999995
882_DVU0956	reaction	882_DVU0870	0.16199994
882_DVU0956	reaction	882_DVU1325	0.444
882_DVU0839	reaction	882_DVU0835	0.55200005
882_DVU0839	reaction	882_DVU2927	0.63199997
882_DVU0839	reaction	882_DVU1330	0.658
882_DVU0956	reaction	882_DVU0835	0.51
882_DVU0956	reaction	882_DVU2927	0.45599997
882_DVU0956	reaction	882_DVU1330	0.622
883_DvMF_2313	reaction	883_DvMF_1713	0.674
883_DvMF_0090	reaction	883_DvMF_0082	0.842
882_DVU0839	reaction	882_DVU2921	0.36
883_DvMF_0090	reaction	883_DvMF_0050	0.09399998
883_DvMF_2509	reaction	883_DvMF_0096	0.842
882_DVU0839	reaction	882_DVU0928	0.63600004
882_DVU0839	reaction	882_DVU0870	0.16199994
883_DvMF_2509	reaction	883_DvMF_0195	0.09399998
883_DvMF_2313	reaction	883_DvMF_1455	0.09399998
883_DvMF_2313	reaction	883_DvMF_0050	0.085999966
882_DVU0957	reaction	882_DVU0835	0.612
882_DVU0957	reaction	882_DVU2927	0.646
882_DVU0957	reaction	882_DVU1330	0.678
883_DvMF_0090	reaction	883_DvMF_0077	0.49399996
883_DvMF_0090	reaction	883_DvMF_0096	0.842
883_DvMF_0090	reaction	883_DvMF_0195	0.09399998
394_NGR_c31140	reaction	394_NGR_c31110	0.89
394_NGR_c31130	reaction	394_NGR_c31110	0.89100003
394_NGR_c31120	reaction	394_NGR_c31110	0.89100003
394_NGR_c11890	reaction	394_NGR_c32170	0.055999994
394_NGR_c11730	reaction	394_NGR_c31670	0.16199994
394_NGR_c11730	reaction	394_NGR_c32170	0.055999994
394_NGR_c11730	reaction	394_NGR_c12150	0.18900001
394_NGR_c11890	reaction	394_NGR_c12150	0.18900001
394_NGR_c11890	reaction	394_NGR_c13340	0.01999998
883_DvMF_0898	reaction	883_DvMF_0341	0.37399995
883_DvMF_0898	reaction	883_DvMF_0225	0.176
394_NGR_c27880	reaction	394_NGR_c10110	0.29799998
394_NGR_c11890	reaction	394_NGR_c11820	0.026000023
883_DvMF_0222	reaction	883_DvMF_0341	0.62100005
883_DvMF_2125	reaction	883_DvMF_0087	0.09399998
394_NGR_c11900	reaction	394_NGR_c36260	0.69200003
394_NGR_c11900	reaction	394_NGR_c08860	0.796
394_NGR_c11900	reaction	394_NGR_c08870	0.78
883_DvMF_2125	reaction	883_DvMF_2294	0.09399998
883_DvMF_2125	reaction	883_DvMF_1451	0.09399998
883_DvMF_2252	reaction	883_DvMF_0078	0.09399998
883_DvMF_2125	reaction	883_DvMF_0970	0.09399998
883_DvMF_2252	reaction	883_DvMF_0079	0.09399998
394_NGR_c11900	reaction	394_NGR_c12120	0.796
394_NGR_c11900	reaction	394_NGR_c12050	0.796
883_DvMF_2125	reaction	883_DvMF_2924	0.09399998
883_DvMF_2252	reaction	883_DvMF_0087	0.09399998
883_DvMF_2252	reaction	883_DvMF_0083	0.09399998
883_DvMF_2252	reaction	883_DvMF_0086	0.09399998
883_DvMF_2125	reaction	883_DvMF_0079	0.09399998
883_DvMF_2125	reaction	883_DvMF_0076	0.09399998
883_DvMF_2125	reaction	883_DvMF_0075	0.09399998
883_DvMF_2125	reaction	883_DvMF_0081	0.23000002
883_DvMF_2125	reaction	883_DvMF_0089	0.09399998
394_NGR_c11900	reaction	394_NGR_c35720	0.796
883_DvMF_2422	reaction	883_DvMF_2294	0.018000007
883_DvMF_2125	reaction	883_DvMF_0084	0.09399998
883_DvMF_2125	reaction	883_DvMF_0083	0.09399998
883_DvMF_2125	reaction	883_DvMF_0086	0.09399998
394_NGR_c11900	reaction	394_NGR_c32230	0.796
394_NGR_c36750	reaction	394_NGR_c11600	0.584
394_NGR_c36750	reaction	394_NGR_c05820	0.095999956
394_NGR_c36750	reaction	394_NGR_c29660	0.584
394_NGR_c11900	reaction	394_NGR_c11970	0.796
394_NGR_c36750	reaction	394_NGR_c04290	0.20799994
394_NGR_c05820	reaction	394_NGR_c36750	0.095999956
394_NGR_c04290	reaction	394_NGR_c36750	0.20799994
882_DVU2674	reaction	882_DVU0847	0.16400003
882_DVU2674	reaction	882_DVU3110	0.16400003
883_DvMF_2078	reaction	883_DvMF_2313	0.09399998
883_DvMF_2058	reaction	883_DvMF_2509	0.09399998
883_DvMF_2058	reaction	883_DvMF_2313	0.03400004
883_DvMF_1452	reaction	883_DvMF_0075	0.76199996
883_DvMF_1452	reaction	883_DvMF_0081	0.842
883_DvMF_1452	reaction	883_DvMF_0088	0.842
883_DvMF_1452	reaction	883_DvMF_0089	0.842
883_DvMF_1452	reaction	883_DvMF_0078	0.842
883_DvMF_1452	reaction	883_DvMF_0079	0.842
883_DvMF_1452	reaction	883_DvMF_0076	0.842
883_DvMF_1452	reaction	883_DvMF_0087	0.842
883_DvMF_1452	reaction	883_DvMF_0084	0.842
883_DvMF_1452	reaction	883_DvMF_0080	0.842
883_DvMF_2058	reaction	883_DvMF_0081	0.09399998
883_DvMF_2058	reaction	883_DvMF_0088	0.09399998
883_DvMF_2058	reaction	883_DvMF_0089	0.09399998
883_DvMF_2058	reaction	883_DvMF_2924	0.09399998
883_DvMF_2058	reaction	883_DvMF_0076	0.09399998
883_DvMF_2058	reaction	883_DvMF_0086	0.09399998
883_DvMF_2058	reaction	883_DvMF_0080	0.09399998
883_DvMF_2058	reaction	883_DvMF_0093	0.09399998
883_DvMF_2078	reaction	883_DvMF_2294	0.09399998
883_DvMF_2058	reaction	883_DvMF_0091	0.09399998
883_DvMF_2058	reaction	883_DvMF_0104	0.09399998
883_DvMF_2058	reaction	883_DvMF_0098	0.09399998
883_DvMF_2058	reaction	883_DvMF_0094	0.09399998
883_DvMF_2058	reaction	883_DvMF_1453	0.09399998
883_DvMF_2058	reaction	883_DvMF_1434	0.03400004
394_NGR_c36750	reaction	394_NGR_c23590	0.046000004
883_DvMF_2125	reaction	883_DvMF_2509	0.09399998
883_DvMF_2125	reaction	883_DvMF_0090	0.09399998
883_DvMF_2252	reaction	883_DvMF_0171	0.09399998
883_DvMF_2252	reaction	883_DvMF_0098	0.09399998
883_DvMF_2252	reaction	883_DvMF_0094	0.09399998
883_DvMF_2252	reaction	883_DvMF_1451	0.09399998
883_DvMF_2252	reaction	883_DvMF_0970	0.09399998
883_DvMF_2252	reaction	883_DvMF_0103	0.09399998
883_DvMF_2125	reaction	883_DvMF_0171	0.09399998
883_DvMF_2125	reaction	883_DvMF_0098	0.09399998
883_DvMF_2125	reaction	883_DvMF_0095	0.286
883_DvMF_2125	reaction	883_DvMF_0093	0.09399998
883_DvMF_2125	reaction	883_DvMF_0102	0.09399998
883_DvMF_2252	reaction	883_DvMF_2294	0.09399998
883_DvMF_2125	reaction	883_DvMF_0092	0.09399998
883_DvMF_2252	reaction	883_DvMF_0076	0.09399998
